set_name	source	classes	item_id	item_name	slot
Ornate Chain	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	5626	Large Ornate Chain Gloves	hands
Ornate Chain	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	5622	Large Ornate Chain Boots	feet
Ornate Chain	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	5631	Large Ornate Chain Skirt	waist
Ornate Chain	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	5623	Large Ornate Chain Bracelet	wrist1
Ornate Chain	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	5625	Large Ornate Chain Coif	head
Ornate Chain	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	5624	Large Ornate Chain Cloak	back
Ornate Chain	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	5630	Large Ornate Chain Mantle	shoulders
Ornate Chain	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	5633	Large Ornate Chain Veil	face
Ornate Chain	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	5627	Large Ornate Chain Gorget	neck
Othmir Fur Armor	Cobalt Scar	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	6758	Othmir Fur Moccasins	feet
Othmir Fur Armor	Cobalt Scar	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	6757	Othmir Fur Cloak	back
Othmir Fur Armor	Cobalt Scar	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	6756	Othmir Fur Cap	head
Otterhide Armor	Iceclad Ocean	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	6765	Otterhide Sleeves	arms
Otterhide Armor	Iceclad Ocean	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	6762	Otterhide Bracers	wrist1
Otterhide Armor	Iceclad Ocean	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	6764	Otterhide Leggings	legs
Otterhide Armor	Iceclad Ocean	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	6763	Otterhide Gloves	hands
Otterhide Armor	Iceclad Ocean	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	6766	Otterhide Tunic	chest
Paineel Steel Armor Set	The Hole	WAR,CLR,PAL,RNG,SHD,BRD,SHM	6786	Paineel Platemail Helm	head
Paineel Steel Armor Set	The Hole	WAR,CLR,PAL,RNG,SHD,BRD,SHM	6788	Paineel Steel Bracers	wrist1
Paineel Steel Armor Set	The Hole	WAR,CLR,PAL,RNG,SHD,BRD,SHM	6789	Paineel Steel Breastplate	chest
Paineel Steel Armor Set	The Hole	WAR,CLR,PAL,RNG,SHD,BRD,SHM	6790	Paineel Steel Collar	neck
Paineel Steel Armor Set	The Hole	WAR,CLR,PAL,RNG,SHD,BRD,SHM	6791	Paineel Steel Greaves	legs
Paineel Steel Armor Set	The Hole	WAR,CLR,PAL,RNG,SHD,BRD,SHM	6792	Paineel Steel Mask	face
Paineel Steel Armor Set	The Hole	WAR,CLR,PAL,RNG,SHD,BRD,SHM	6793	Paineel Steel Pauldron	shoulders
Paineel Steel Armor Set	The Hole	WAR,CLR,PAL,RNG,SHD,BRD,SHM	6794	Paineel Steel Plate Boots	feet
Paineel Steel Armor Set	The Hole	WAR,CLR,PAL,RNG,SHD,BRD,SHM	6795	Paineel Steel Vambraces	arms
Paineel Steel Armor Set	The Hole	WAR,CLR,PAL,RNG,SHD,BRD,SHM	6785	Paineel Plate Gauntlets	hands
Patch Hide Armor		WAR,SHD,MNK,SHM,NEC	6834	Patch Hide Ab Guard	waist
Patch Hide Armor		WAR,SHD,MNK,SHM,NEC	6835	Patch Hide Arm Guards	arms
Patch Hide Armor		WAR,SHD,MNK,SHM,NEC	6836	Patch Hide Bracers	wrist1
Patch Hide Armor		WAR,SHD,MNK,SHM,NEC	6837	Patch Hide Collar	neck
Patch Hide Armor		WAR,SHD,MNK,SHM,NEC	6838	Patch Hide Gloves	hands
Patch Hide Armor		WAR,SHD,MNK,SHM,NEC	6839	Patch Hide Mask	face
Patch Hide Armor		WAR,SHD,MNK,SHM,NEC	6840	Patch Hide Poncho	back
Patch Hide Armor		WAR,SHD,MNK,SHM,NEC	6841	Patch Hide Sandal	feet
Patch Hide Armor		WAR,SHD,MNK,SHM,NEC	6842	Patch Hide Shoulder Guard	shoulders
Patch Hide Armor		WAR,SHD,MNK,SHM,NEC	6843	Patch Hide Skullcap	head
Patchwork Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	6849	Patchwork Boots	feet
Patchwork Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	6850	Patchwork Cloak	back
Patchwork Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	6851	Patchwork Pants	legs
Patchwork Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	6852	Patchwork Sleeves	arms
Patchwork Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	6853	Patchwork Tunic	chest
Peerless Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	6880	Peerless Dragonhide Breastplate	chest
Peerless Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	6883	Peerless Dragonhorn Bracers	wrist1
Peerless Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	6887	Peerless Dragonspine Vambraces	arms
Peerless Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	6881	Peerless Dragonhide Gauntlets	hands
Peerless Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	6886	Peerless Dragonskull Helm	head
Peerless Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	6884	Peerless Dragonleg Breeches	legs
Peerless Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	6888	Peerless Dragonwing Cloak	back
Peerless Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	6889	Peerless Dragonwing Mantle	shoulders
Peerless Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	6885	Peerless Dragonskin Mask	face
Peerless Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	6879	Peerless Dragonhide Belt	waist
Peerless Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	6882	Peerless Dragonhorn Boots	feet
Plague Bearer's Armor	Kael Drakkel	NEC	6964	Plague Bearer's Circlet	head
Plague Bearer's Armor	Kael Drakkel	NEC	6966	Plague Bearer's Robe	chest
Plague Bearer's Armor	Kael Drakkel	NEC	6967	Plague Bearer's Sleeves	arms
Plague Bearer's Armor	Kael Drakkel	NEC	6969	Plague Bearer's Wristguard	wrist1
Plague Bearer's Armor	Kael Drakkel	NEC	6965	Plague Bearer's Gloves	hands
Plague Bearer's Armor	Kael Drakkel	NEC	6968	Plague Bearer's Trousers	legs
Plague Bearer's Armor	Kael Drakkel	NEC	6963	Plague Bearer's Boots	feet
Platinum Full Plate	Crafted	WAR,CLR,PAL,SHD,BRD	7003	Platinum Full Plate Boots	feet
Platinum Full Plate	Crafted	WAR,CLR,PAL,SHD,BRD	7004	Platinum Full Plate Bracer	wrist1
Platinum Full Plate	Crafted	WAR,CLR,PAL,SHD,BRD	7006	Platinum Full Plate Gauntlets	hands
Platinum Full Plate	Crafted	WAR,CLR,PAL,SHD,BRD	7008	Platinum Full Plate Greaves	legs
Platinum Full Plate	Crafted	WAR,CLR,PAL,SHD,BRD	7009	Platinum Full Plate Helm	head
Platinum Full Plate	Crafted	WAR,CLR,PAL,SHD,BRD	7011	Platinum Full Plate Vambraces	arms
Platinum Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	7002	Platinum Full Breastplate	chest
Platinum Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	7003	Platinum Full Plate Boots	feet
Platinum Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	7004	Platinum Full Plate Bracer	wrist1
Platinum Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	7005	Platinum Full Plate Collar	neck
Platinum Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	7006	Platinum Full Plate Gauntlets	hands
Platinum Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	7007	Platinum Full Plate Girdle	waist
Platinum Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	7008	Platinum Full Plate Greaves	legs
Platinum Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	7009	Platinum Full Plate Helm	head
Platinum Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	7010	Platinum Full Plate Pauldron	shoulders
Platinum Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	7011	Platinum Full Plate Vambraces	arms
Platinum Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	7012	Platinum Full Plate Visor	face
Platinum Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	7013	Platinum Full Splinted Cloak	back
Prestidigitator's Armor	Skyshrine	MAG	7154	Prestidigitator's Headband	head
Prestidigitator's Armor	Skyshrine	MAG	7155	Prestidigitator's Robe	chest
Prestidigitator's Armor	Skyshrine	MAG	7156	Prestidigitator's Sleeves	arms
Prestidigitator's Armor	Skyshrine	MAG	7158	Prestidigitator's Wristband	wrist1
Prestidigitator's Armor	Skyshrine	MAG	7153	Prestidigitator's Gloves	hands
Prestidigitator's Armor	Skyshrine	MAG	7157	Prestidigitator's Trousers	legs
Prestidigitator's Armor	Skyshrine	MAG	7152	Prestidigitator's Boots	feet
Priceless Velium Weapons	Sleeper's Tomb	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7160	Priceless Velium Battlehammer	primary
Priceless Velium Weapons	Sleeper's Tomb	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7169	Priceless Velium Warsword	primary
Priceless Velium Weapons	Sleeper's Tomb	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7167	Priceless Velium Spear	primary
Priceless Velium Weapons	Sleeper's Tomb	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7161	Priceless Velium Brawl Stick	primary
Priceless Velium Weapons	Sleeper's Tomb	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7162	Priceless Velium Claidhmore	primary
Priceless Velium Weapons	Sleeper's Tomb	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7159	Priceless Velium Battle Axe	primary
Priceless Velium Weapons	Sleeper's Tomb	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7168	Priceless Velium War Lance	primary
Priceless Velium Weapons	Sleeper's Tomb	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7166	Priceless Velium Reinforced Bow	range
Priceless Velium Weapons	Sleeper's Tomb	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7163	Priceless Velium Fist Wraps	primary
Priceless Velium Weapons	Sleeper's Tomb	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7164	Priceless Velium Knight's Sword	primary
Primal Velium Weapons		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7174	Primal Velium Battlehammer	primary
Primal Velium Weapons		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7182	Primal Velium Warsword	primary
Primal Velium Weapons		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7180	Primal Velium Spear	primary
Primal Velium Weapons		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7175	Primal Velium Brawl Stick	primary
Primal Velium Weapons		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7176	Primal Velium Claidhmore	primary
Primal Velium Weapons		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7173	Primal Velium Battle Axe	primary
Primal Velium Weapons		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7181	Primal Velium War Lance	primary
Primal Velium Weapons		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7179	Primal Velium Reinforced Bow	range
Primal Velium Weapons		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7177	Primal Velium Fist Wraps	primary
Primal Velium Weapons		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7178	Primal Velium Knight's Sword	primary
Purified Crystal Weapons	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7216	Purified Crystal Claymore	primary
Purified Crystal Weapons	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7217	Purified Crystal Dagger	primary
Purified Crystal Weapons	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7218	Purified Crystal Long Sword	primary
Purified Crystal Weapons	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7219	Purified Crystal Scimitar	primary
Purified Crystal Weapons	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7220	Purified Crystal Short Sword	primary
Purified Crystal Weapons	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7221	Purified Crystal Star	primary
Purified Spirit Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,DRU,MNK,BRD,ROG,SHM	7227	Purified Spirit Belt	waist
Purified Spirit Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,DRU,MNK,BRD,ROG,SHM	7228	Purified Spirit Boots	feet
Purified Spirit Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,DRU,MNK,BRD,ROG,SHM	7229	Purified Spirit Bracer	wrist1
Purified Spirit Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,DRU,MNK,BRD,ROG,SHM	7230	Purified Spirit Gloves	hands
Purified Spirit Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,DRU,MNK,BRD,ROG,SHM	7231	Purified Spirit Helm	head
Purified Spirit Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,DRU,MNK,BRD,ROG,SHM	7232	Purified Spirit Leggings	legs
Purified Spirit Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,DRU,MNK,BRD,ROG,SHM	7233	Purified Spirit Sleeves	arms
Purified Spirit Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,DRU,MNK,BRD,ROG,SHM	7234	Purified Spirit Tunic	chest
Purified Weapons	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7215	Purified Claymore	primary
Purified Weapons	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7222	Purified Dagger	primary
Purified Weapons	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7223	Purified Long Sword	primary
Purified Weapons	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7224	Purified Rapier	primary
Purified Weapons	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7225	Purified Scimitar	primary
Purified Weapons	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7226	Purified Spear	primary
Purified Weapons	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7235	Purified Staff	primary
Purified Weapons	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7236	Purified Star	primary
Purified Weapons	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	7237	Purified Warhammer	primary
Ranger Skyshrine Armor	Skyshrine	RNG	4060	Golden Leaf Helm	head
Ranger Skyshrine Armor	Skyshrine	RNG	4056	Golden Leaf Breastplate	chest
Ranger Skyshrine Armor	Skyshrine	RNG	4061	Golden Leaf Vambraces	arms
Ranger Skyshrine Armor	Skyshrine	RNG	4055	Golden Leaf Bracer	wrist1
Ranger Skyshrine Armor	Skyshrine	RNG	4058	Golden Leaf Gauntlets	hands
Ranger Skyshrine Armor	Skyshrine	RNG	4059	Golden Leaf Greaves	legs
Ranger Skyshrine Armor	Skyshrine	RNG	4054	Golden Leaf Boots	feet
Ravenscale Armor Set	World drop	ROG	7317	Ravenscale Chestguard	chest
Ravenscale Armor Set	World drop	ROG	7313	Ravenscale Armguards	arms
Ravenscale Armor Set	World drop	ROG	7314	Ravenscale Belt	waist
Ravenscale Armor Set	World drop	ROG	7315	Ravenscale Boots	feet
Ravenscale Armor Set	World drop	ROG	7316	Ravenscale Bracer	wrist1
Ravenscale Armor Set	World drop	ROG	7318	Ravenscale Cloak	back
Ravenscale Armor Set	World drop	ROG	7319	Ravenscale Coif	head
Ravenscale Armor Set	World drop	ROG	7320	Ravenscale Gloves	hands
Ravenscale Armor Set	World drop	ROG	7321	Ravenscale Leggings	legs
Ravenscale Armor Set	World drop	ROG	7322	Ravenscale Mask	face
Ravenscale Armor Set	World drop	ROG	7323	Ravenscale Neckguard	neck
Ravenscale Armor Set	World drop	ROG	7324	Ravenscale Shoulderpads	shoulders
Raw Silk Armor Set	Crafted	MNK,NEC,WIZ,MAG,ENC	7342	Raw Silk Cloak	back
Raw Silk Armor Set	Crafted	MNK,NEC,WIZ,MAG,ENC	7343	Raw Silk Collar	neck
Raw Silk Armor Set	Crafted	MNK,NEC,WIZ,MAG,ENC	7344	Raw Silk Gloves	hands
Raw Silk Armor Set	Crafted	MNK,NEC,WIZ,MAG,ENC	7345	Raw Silk Headband	head
Raw Silk Armor Set	Crafted	MNK,NEC,WIZ,MAG,ENC	7346	Raw Silk Leggings	legs
Raw Silk Armor Set	Crafted	MNK,NEC,WIZ,MAG,ENC	7347	Raw Silk Mantle	shoulders
Raw Silk Armor Set	Crafted	MNK,NEC,WIZ,MAG,ENC	7348	Raw Silk Mask	face
Raw Silk Armor Set	Crafted	MNK,NEC,WIZ,MAG,ENC	7349	Raw Silk Robe	chest
Raw Silk Armor Set	Crafted	MNK,NEC,WIZ,MAG,ENC	7350	Raw Silk Sandals	feet
Raw Silk Armor Set	Crafted	MNK,NEC,WIZ,MAG,ENC	7351	Raw Silk Sash	waist
Raw Silk Armor Set	Crafted	MNK,NEC,WIZ,MAG,ENC	7352	Raw Silk Sleeves	arms
Raw Silk Armor Set	Crafted	MNK,NEC,WIZ,MAG,ENC	7353	Raw Silk Wristbands	wrist1
Raw-Hide Armor Set		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7325	Raw-hide Belt	waist
Raw-Hide Armor Set		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7326	Raw-hide Boots	feet
Raw-Hide Armor Set		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7327	Raw-hide Cloak	back
Raw-Hide Armor Set		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7328	Raw-hide Gloves	hands
Raw-Hide Armor Set		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7329	Raw-hide Gorget	neck
Raw-Hide Armor Set		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7330	Raw-hide Leggings	legs
Raw-Hide Armor Set		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7331	Raw-hide Mask	face
Raw-Hide Armor Set		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7332	Raw-hide Shoulderpads	shoulders
Raw-Hide Armor Set		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7333	Raw-hide Skullcap	head
Raw-Hide Armor Set		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7334	Raw-hide Sleeves	arms
Raw-Hide Armor Set		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7335	Raw-hide Tunic	chest
Raw-Hide Armor Set		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7336	Raw-hide Wristbands	wrist1
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	8968	Small Reinforced Tunic	chest
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	8963	Small Reinforced Leggings	legs
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	8967	Small Reinforced Sleeves	arms
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	8958	Small Reinforced Boots	feet
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	8959	Small Reinforced Cloak	back
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	8961	Small Reinforced Gloves	hands
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	8969	Small Reinforced Wristbands	wrist1
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	8964	Small Reinforced Mask	face
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	8966	Small Reinforced Skullcap	head
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	8957	Small Reinforced Belt	waist
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	8962	Small Reinforced Gorget	neck
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7436	Reinforced Tunic	chest
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7424	Reinforced Leggings	legs
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7435	Reinforced Sleeves	arms
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7409	Reinforced Boots	feet
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7410	Reinforced Cloak	back
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7422	Reinforced Gloves	hands
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7433	Reinforced Shoulderpads	shoulders
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7437	Reinforced Wristbands	wrist1
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7425	Reinforced Mask	face
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7434	Reinforced Skullcap	head
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7408	Reinforced Belt	waist
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	7423	Reinforced Gorget	neck
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5676	Large Reinforced Tunic	chest
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5671	Large Reinforced Leggings	legs
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5675	Large Reinforced Sleeves	arms
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5667	Large Reinforced Boots	feet
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5668	Large Reinforced Cloak	back
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5669	Large Reinforced Gloves	hands
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5673	Large Reinforced Shoulderpads	shoulders
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5677	Large Reinforced Wristbands	wrist1
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5672	Large Reinforced Mask	face
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5674	Large Reinforced Skullcap	head
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5666	Large Reinforced Belt	waist
Reinforced Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5670	Large Reinforced Gorget	neck
Reinforced Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	7412	Reinforced Dragonhide Breastplate	chest
